Molecule name,Salt_Solvent_ID
Molecule_416,0
Molecule_417,0
Molecule_418,350
Molecule_420,0
Molecule_421,0
Molecule_422,0
Molecule_424,0
Molecule_425,0
Molecule_426,0
Molecule_427,0
Molecule_428,0
Molecule_429,245
Molecule_430,0
Molecule_431,0
Molecule_432,0
Molecule_433,0
Molecule_434,0
Molecule_435,0
Molecule_438,0
Molecule_440,0
Molecule_442,0
Molecule_443,0
Molecule_444,175
Molecule_445,0
Molecule_446,110
Molecule_447,820
Molecule_448,0
Molecule_449,0
Molecule_450,0
Molecule_452,0
Molecule_453,0
Molecule_454,30
Molecule_455,0
Molecule_457,0
Molecule_458,0
Molecule_459,0
Molecule_460,0
Molecule_461,2122
Molecule_462,0
Molecule_463,0
Molecule_464,0
Molecule_465,0
Molecule_466,0
Molecule_467,0
Molecule_468,0
Molecule_469,0
Molecule_472,30
Molecule_473,0
Molecule_474,170
Molecule_475,0
Molecule_476,0
Molecule_478,0
Molecule_479,0
Molecule_481,0
Molecule_482,2797
Molecule_483,0
Molecule_484,0
Molecule_485,0
Molecule_486,0
Molecule_487,0
Molecule_488,0
Molecule_489,0
Molecule_490,0
Molecule_491,0
Molecule_492,0
Molecule_493,0
Molecule_494,190
Molecule_495,0
Molecule_496,120
Molecule_497,0
Molecule_498,185
Molecule_499,0
Molecule_500,200
Molecule_501,0
Molecule_502,0
Molecule_503,0
Molecule_504,0
Molecule_505,2107
Molecule_507,0
Molecule_508,0
Molecule_510,0
Molecule_511,0
Molecule_512,0
Molecule_513,0
Molecule_514,0
Molecule_515,200
Molecule_516,0
Molecule_517,190
Molecule_518,0
Molecule_519,0
Molecule_520,300
Molecule_521,0
Molecule_522,0
Molecule_524,0
Molecule_525,0
Molecule_526,0
Molecule_527,0
Molecule_528,0
Molecule_529,0
Molecule_530,0
Molecule_531,3118
Molecule_532,0
Molecule_533,0
Molecule_534,0
Molecule_535,0
Molecule_536,1148
Molecule_537,0
Molecule_538,0
Molecule_539,0
Molecule_540,0
Molecule_541,0
Molecule_543,70
Molecule_544,3126
Molecule_545,110
Molecule_546,0
Molecule_547,3904
Molecule_548,0
Molecule_549,0
Molecule_550,2032
Molecule_552,0
Molecule_553,0
Molecule_554,0
Molecule_555,0
Molecule_556,0
Molecule_557,0
Molecule_558,0
Molecule_559,0
Molecule_560,0
Molecule_562,0
Molecule_563,30
Molecule_564,300
Molecule_565,110
Molecule_566,0
Molecule_567,0
Molecule_568,0
Molecule_569,110
Molecule_571,2457
Molecule_572,0
Molecule_573,0
Molecule_574,0
Molecule_575,0
Molecule_576,0
Molecule_577,0
Molecule_578,0
Molecule_579,0
Molecule_580,1084
Molecule_582,0
Molecule_584,0
Molecule_585,0
Molecule_586,165
Molecule_587,0
Molecule_588,0
Molecule_589,0
Molecule_590,0
Molecule_591,0
Molecule_592,0
Molecule_593,110
Molecule_594,190
Molecule_595,0
Molecule_596,0
Molecule_597,0
Molecule_598,300
Molecule_601,110
Molecule_602,0
Molecule_603,0
Molecule_604,0
Molecule_605,0
Molecule_607,0
Molecule_608,0
Molecule_609,0
Molecule_610,110
Molecule_611,0
Molecule_612,0
Molecule_613,0
Molecule_614,0
Molecule_615,0
Molecule_616,0
Molecule_618,0
Molecule_619,0
Molecule_620,0
Molecule_621,0
Molecule_622,0
Molecule_623,0
Molecule_624,0
Molecule_625,0
Molecule_626,90
Molecule_627,0
Molecule_630,0
Molecule_632,0
Molecule_633,0
Molecule_634,0
Molecule_636,0
Molecule_639,0
Molecule_640,0
Molecule_641,0
Molecule_642,0
Molecule_643,0
Molecule_644,0
Molecule_645,0
Molecule_646,0
Molecule_648,110
Molecule_649,0
Molecule_650,0
Molecule_651,3212
Molecule_652,0
Molecule_654,110
Molecule_655,0
Molecule_656,0
Molecule_657,0
Molecule_658,0
Molecule_659,0
Molecule_661,0
Molecule_662,0
Molecule_663,110
Molecule_664,0
Molecule_665,170
Molecule_666,0
Molecule_667,0
Molecule_668,0
Molecule_670,0
Molecule_671,0
Molecule_672,30
Molecule_673,0
Molecule_674,570
Molecule_675,300
Molecule_676,0
Molecule_677,0
Molecule_678,0
Molecule_680,380
Molecule_682,0
Molecule_683,0
Molecule_684,0
Molecule_685,0
Molecule_686,0
Molecule_687,0
Molecule_688,0
Molecule_689,110
Molecule_691,0
Molecule_692,0
Molecule_694,0
Molecule_695,0
Molecule_696,0
Molecule_697,0
Molecule_698,0
Molecule_699,0
Molecule_701,0
Molecule_702,0
Molecule_703,110
Molecule_705,0
Molecule_706,0
Molecule_708,0
Molecule_709,0
Molecule_710,0
Molecule_711,0
Molecule_712,0
Molecule_713,0
Molecule_714,0
Molecule_715,0
Molecule_716,0
Molecule_717,0
Molecule_718,170
Molecule_719,0
Molecule_720,0
Molecule_721,0
Molecule_722,110
Molecule_723,0
Molecule_724,160
Molecule_725,170
Molecule_726,0
Molecule_727,0
Molecule_728,0
Molecule_729,0
Molecule_730,300
Molecule_732,0
Molecule_733,0
Molecule_734,0
Molecule_735,0
Molecule_736,0
Molecule_737,0
Molecule_738,0
Molecule_739,0
Molecule_740,0
Molecule_742,110
Molecule_744,0
Molecule_745,600
Molecule_746,0
Molecule_748,0
Molecule_749,200
Molecule_750,0
Molecule_751,0
Molecule_752,0
Molecule_753,0
Molecule_754,0
Molecule_755,0
Molecule_756,0
Molecule_757,0
Molecule_759,2457
Molecule_760,0
Molecule_761,1770
Molecule_763,0
Molecule_764,0
Molecule_765,0
Molecule_766,0
Molecule_767,0
Molecule_768,0
Molecule_769,110
Molecule_770,0
Molecule_771,3533
Molecule_772,0
Molecule_774,0
Molecule_775,0
Molecule_776,0
Molecule_779,0
Molecule_780,0
Molecule_781,0
Molecule_782,200
Molecule_783,0
Molecule_785,0
Molecule_786,0
Molecule_787,175
Molecule_788,0
Molecule_789,0
Molecule_790,0
Molecule_791,0
Molecule_792,110
Molecule_793,0
Molecule_795,0
Molecule_797,110
Molecule_798,110
Molecule_799,110
Molecule_801,0
Molecule_802,0
Molecule_803,0
Molecule_804,175
Molecule_806,0
Molecule_807,0
Molecule_808,0
Molecule_810,0
Molecule_811,0
Molecule_812,0
Molecule_813,0
Molecule_814,2041
Molecule_815,0
Molecule_817,110
Molecule_818,0
Molecule_820,0
Molecule_821,0
Molecule_822,0
Molecule_823,0
Molecule_824,0
Molecule_825,0
Molecule_826,0
Molecule_827,110
Molecule_828,560
Molecule_829,0
Molecule_830,0
Molecule_831,0
Molecule_832,0
Molecule_833,0
Molecule_835,0
Molecule_836,0
Molecule_837,550
Molecule_838,0
Molecule_839,0
Molecule_840,0
Molecule_841,0
Molecule_843,290
Molecule_844,0
Molecule_845,110
Molecule_847,0
Molecule_848,0
Molecule_849,0
Molecule_850,0
Molecule_851,0
Molecule_852,170
Molecule_853,0
Molecule_854,0
Molecule_857,0
Molecule_858,0
Molecule_859,0
Molecule_860,0
Molecule_861,70
Molecule_862,0
Molecule_864,110
Molecule_865,225
Molecule_866,0
Molecule_867,1767
Molecule_868,0
Molecule_869,170
Molecule_872,0
Molecule_873,0
Molecule_874,0
Molecule_875,0
Molecule_876,0
Molecule_877,0
Molecule_878,0
Molecule_879,0
Molecule_880,0
Molecule_881,0
Molecule_882,0
Molecule_884,0
Molecule_885,0
Molecule_886,0
Molecule_887,110
Molecule_888,0
Molecule_889,0
Molecule_890,70
Molecule_891,0
Molecule_894,1913
Molecule_895,0
Molecule_896,0
Molecule_897,110
Molecule_898,110
Molecule_899,0
Molecule_900,0
Molecule_901,380
Molecule_902,0
Molecule_903,270
Molecule_904,0
Molecule_905,0
Molecule_906,2242
Molecule_907,0
Molecule_908,0
Molecule_909,0
Molecule_910,0
Molecule_911,3533
Molecule_912,0
Molecule_913,0
Molecule_914,290
Molecule_915,0
