CASRN,SMILES
3278-22-6,C=CS(=O)(=O)CS(=O)(=O)C=C
79-42-5,CC(S)C(O)=O
7158-25-0,C1C=CC2C1C1CC2C2C3CC(C=C3)C12
539-48-0,NCC1=CC=C(CN)C=C1
4637-24-5,COC(OC)N(C)C
61826-76-4,O[C@H](C#N)C1=CC(OC2=CC=CC=C2)=CC=C1
13194-48-4,CCCSP(=O)(OCC)SCCC
37052-78-1,COC1=CC2=C(NC(=S)N2)C=C1
91891-42-8,FC(F)=C(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F
542-52-9,CCCCOC(=O)OCCCC
1143-72-2,OC1=CC=C(C(=O)C2=CC=CC=C2)C(O)=C1O
15484-80-7,CC(C)(C)C1=CC=C(C=C1)C(=O)OC=C
960253-23-0,CCCCCCCCCC(C)C=C(C(C)=O)C(=O)OCC
41496-43-9,CC(CC1=CC=C(C)C=C1)C=O
78-13-7,CCC(CC)CO[Si](OCC(CC)CC)(OCC(CC)CC)OCC(CC)CC
110839-13-9,NCC1=CC(CN)=CC=C1.CC(C)(C1=CC=C(OCC2CO2)C=C1)C1=CC=C(OCC2CO2)C=C1
75198-93-5,[Na+].CC(=O)NC1=CC=C(N=NC2=C(N)C=CC3=C2C(O)=CC(=C3)S([O-])(=O)=O)C(=C1)C(F)(F)F
102-86-3,CCCCCCN(CCCCCC)CCCCCC
6227-20-9,[Na+].[Na+].[Na+].COC1=C(C=C(C)C(=C1)N=NC1=CC(=C2C=CC=C(C2=C1)S([O-])(=O)=O)S([O-])(=O)=O)N=NC1=C(O)C2=CC=C(NC3=CC=CC=C3)C=C2C=C1S([O-])(=O)=O
102691-36-1,CC(C)N(C(C)C)P(OCCC#N)N(C(C)C)C(C)C
68921-83-5,[Cl-].CCCCCCCCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)OCCCCCCCCCCCCCC
78531-61-0,CCCC1CCC(CC(=O)C2=CC=CC=C2)CC1
18559-94-9,CC(C)(C)NCC(O)C1=CC=C(O)C(CO)=C1
78-69-3,CCC(C)(O)CCCC(C)C
382-26-3,COC(F)(F)C(C(F)(F)F)C(F)(F)F
19231-06-2,[Br-].COC1=CC=C([I+]C2=CC=C(OC)C=C2)C=C1
135266-72-7,CCOC(=O)C(C[C@]1(CC)CCCN2CCC3=C(NC4=CC=CC=C34)[C@H]12)C(=O)OCC
14285-59-7,[Co++].OS(=O)(=O)C1=CC2=C3[N-]C(\N=C4/N=C(/N=C5\[N-]\C(=N/C6=N/C(=N\3)/C3=CC=C(C=C63)S(O)(=O)=O)C3=CC=C(C=C53)S(O)(=O)=O)C3=CC=C(C=C43)S(O)(=O)=O)=C2C=C1
71675-86-0,CCSC1=C(N)C=C(OC)C(=C1)C(O)=O
82089-64-3,CCOC(=O)C(C(C)=O)[Ti]1(OCCCO1)C(C(C)=O)C(C)=O
7423-42-9,CCCCC(CC)COC(=O)\C=C/C(O)=O
186817-80-1,CCCCC(CC)COC(=O)[C@H](C)O
5989-54-8,CC(=C)[C@H]1CCC(C)=CC1
292-64-8,C1CCCCCCC1
68413-68-3,N.N.N.N.[OH-].[OH-].[Pd++]
13967-50-5,[K+].N#C[Au-]C#N
14228-73-0,C(OCC1CCC(COCC2CO2)CC1)C1CO1
793-19-1,COC(=O)CCN(CCC(=O)OC)CC1=CC=CC=C1
1461-25-2,CCCC[Sn](CCCC)(CCCC)CCCC
17696-62-7,OC1=CC=C(C=C1)C(=O)OC1=CC=CC=C1
53831-80-4,[Cl-][Zn++]([Cl-])[Cl-].C[N+](C)(C)C1=CC(N)=CC=C1
18127-01-0,CC(C)(C)C1=CC=C(CCC=O)C=C1
121-46-0,C1C2C=CC1C=C2
1354201-99-2,CN(C)C.CC(C)CO[P](S)(=S)OCC(C)C
1076-38-6,OC1=CC(=O)OC2=CC=CC=C12
70210-06-9,[Na+].[Na+].CCN(CC1=CC=CC(=C1)S([O-])(=O)=O)C1=CC=C(C=C1)N=NC1=CC=C(N=NC2=CC(=CC=C2)S([O-])(=O)=O)C2=CC=CC=C12
85-56-3,OC(=O)C1=C(C=CC=C1)C(=O)C1=CC=C(Cl)C=C1
931419-77-1,CCCCCCCCCCCC(=O)OCC(C)(C)C=NCCOCCO
14874-82-9,[O]#C[Rh+]C#[O].C\C(O)=[C-]\C(C)=O
2896-70-0,CC1(C)CC(=O)CC(C)(C)N1[O]
112-72-1,CCCCCCCCCCCCCCO
199445-85-7,CC(CC=O)[C@H]1CCC(C)=CC1
19009-56-4,CCCCCCCCC(C)C=O
101-43-9,CC(=C)C(=O)OC1CCCCC1
134-31-6,OS(O)(=O)=O.OC1=C2N=CC=CC2=CC=C1.OC1=C2N=CC=CC2=CC=C1
1107-00-2,FC(F)(F)C(C1=CC2=C(C=C1)C(=O)OC2=O)(C1=CC2=C(C=C1)C(=O)OC2=O)C(F)(F)F
13419-67-5,N.CC(S)C(O)=O
77-89-4,CCOC(=O)CC(CC(=O)OCC)(OC(C)=O)C(=O)OCC
87-13-8,CCOC=C(C(=O)OCC)C(=O)OCC
52234-82-9,CCC(COC(=O)CCN1CC1)(COC(=O)CCN1CC1)COC(=O)CCN1CC1
3891-33-6,C=COCCCCOC=C
2149603-92-7,C(OC1=CC=CC=C1C1CC2C3CC(C2C1)C(C3)C1=CC=CC=C1OCC1CO1)C1CO1
83-56-7,OC1=CC=CC2=C(O)C=CC=C12
1428450-95-6,CC(C)C(=O)NC1=NC(=CS1)C1=C(O)C=C(O)C=C1
554-00-7,NC1=CC=C(Cl)C=C1Cl
877674-77-6,CC1(C)C[C@@H]1C(=O)N\C(=C/CCCCCl)C(O)=O
74-94-2,B.CNC
95-55-6,NC1=C(O)C=CC=C1
84254-97-7,N#CC1(CCN(CC2=CC=CC=C2)CC1)N1CCCCC1
61477-96-1,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](NC(=O)N1CCN(CC)C(=O)C1=O)C1=CC=CC=C1)C(O)=O
1639345-42-8,C[Si](C)(F)CCCC#N
104-45-0,CCCC1=CC=C(OC)C=C1
15206-55-0,COC(=O)C(=O)C1=CC=CC=C1
117428-95-2,COC=C(C(=O)OC)C1=C(CCl)C=CC=C1
70247-70-0,[Na+].[Na+].[Na+].[Na+].CC1=NN(C(=O)C1N=NC1=CC(NC(=O)C(Br)=C)=CC=C1S([O-])(=O)=O)C1=C(Cl)C=C(C(Cl)=C1)S([O-])(=O)=O
71308-16-2,CC(C)=CCCC1=CC2=C(C=C1)C(=O)C1=CC=CC=C1C2=O
21535-43-3,ClCC(=O)NC1=CC=CC=C1CC1=CC=CC=C1
13815-17-3,[Cl-].[Cl-].[Pd++].N[H].N[H].N[H].N[H]
87-61-6,ClC1=CC=CC(Cl)=C1Cl
97-62-1,CCOC(=O)C(C)C
172820-60-9,CCOC(=O)CC(O)(CC(O)=O)C(O)=O
68015-93-0,CCCCCCCCCCCCCCCC=CCC(CC(O)=O)C(O)=O
2842-44-6,CN(CCO)C1=CC=C(C)C=C1
10339-55-6,CC\C(C)=C\CCC(C)(O)C=C
31765-95-4,[Na+].[Na+].[Na+].[Na+].[Cu++].[Cu++].[O-]C1=CC(=CC=C1N=NC1=C(C=C2C=CC(NC3=CC(=CC=C3)S([O-])(=O)=O)=CC2=C1[O-])S([O-])(=O)=O)N=N(=O)C1=CC=C(N=NC2=C(C=C3C=CC(NC4=CC(=CC=C4)S([O-])(=O)=O)=CC3=C2[O-])S([O-])(=O)=O)C([O-])=C1
6420-33-3,[Na+].[Na+].[Na+].[Na+].COC1=C(NC(=O)NC2=C(OC)C=C(N=NC3=CC4=C(C=CC=C4C(=C3)S([O-])(=O)=O)S([O-])(=O)=O)C(C)=C2)C=C(C)C(=C1)N=NC1=CC(=C2C=CC=C(C2=C1)S([O-])(=O)=O)S([O-])(=O)=O
107065-85-0,CC1=CC=C(C=C1)S(=O)(=O)C1=CC(O)=C(O)C=C1
83547-95-9,CCCCC(CC)COC(=O)CSP(=O)(SCC(=O)OCC(CC)CCCC)SCC(=O)OCC(CC)CCCC
1217271-02-7,CC(C)(CN1CCOCC1)C=NCC1(C)CC(CC(C)(C)C1)N=CC(C)(C)CN1CCOCC1
2495-37-6,CC(=C)C(=O)OCC1=CC=CC=C1
659-70-1,CC(C)CCOC(=O)CC(C)C
65059-42-9,COS([O-])(=O)=O.CCCCCCCC[N+](C)(C)C
95-33-0,C1CCC(CC1)NSC1=NC2=C(S1)C=CC=C2
30030-25-2,"ClCC1=CC=CC=C1.*C=C |c:4,6,t:2,lp:0:3,m:8:5.6.7|"
1001320-38-2,CCCCOC(=O)NC(=S)SCCCC
141-13-9,CC(CCCC(C)C=O)CCC=C(C)C
96-99-1,OC(=O)C1=CC=C(Cl)C(=C1)[N+]([O-])=O
760-93-0,CC(=C)C(=O)OC(=O)C(C)=C
66204-44-2,CC1CN(CN2COC(C)C2)CO1
83400-12-8,[Li+].[Na+].[Na+].OC1=C2C(NC(=O)C3=CC=CC=C3)=CC(=CC2=CC(=C1\N=N\C1=CC=C2C(CNC3=NC(F)=NC(F)=C3Cl)=CC=CC2=C1S([O-])(=O)=O)S([O-])(=O)=O)S([O-])(=O)=O
51-48-9,N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1)C(O)=O
1352216-91-1,C=CCCC(=O)CC1CC2CCC1C2
842-07-9,OC1=CC=C2C=CC=CC2=C1N=NC1=CC=CC=C1
1449104-34-0,CC(C\C(C)=C\C1CCCCC1)C=O
497-18-7,NNC(=O)NN
1253789-90-0,CC(C)OC(=O)C1=CC2=C(C=C1)C(=CN2C)C1CCCC1
4573-50-6,CC(C)[C@H]1CCC(C)=CC1=O
29240-17-3,CCC(C)(C)OOC(=O)C(C)(C)C
600-14-6,CCC(=O)C(C)=O
70210-37-6,[Na+].[Na+].CC1=CC=CC=C1OC1=CC=CC=C1N=NC1=C(C=C2C=C(C=C(NC(=O)C3=CC=CC=C3)C2=C1O)S([O-])(=O)=O)S([O-])(=O)=O
104-91-6,OC1=CC=C(C=C1)N=O
1374760-95-8,CC1=CC=C(OCC(=O)N(CC2=CC=CS2)C2=NNC=C2)C=C1
68259-02-9,[Na+].[Na+].[Na+].[Na+].[Na+].NC1=NC(NC2=CC(N=NC3=C(C=C4C=C(C(N=NC5=C(C=CC(=C5)S([O-])(=O)=O)S([O-])(=O)=O)=C(N)C4=C3O)S([O-])(=O)=O)S([O-])(=O)=O)=C(C=C2)S([O-])(=O)=O)=NC(Cl)=N1
14352-61-5,COC(=O)CC1CCCCC1
351491-23-1,CCOC(=S)SC(C)C(=O)OC
110-41-8,CCCCCCCCCC(C)C=O
2358-84-1,CC(=C)C(=O)OCCOCCOC(=O)C(C)=C
57693-14-8,[Na+].[Na+].[Na+].[Cr+3].[O-]C1=C(N=NC2=C([O-])C=C(C3=C2C=CC(=C3)[N+]([O-])=O)S([O-])(=O)=O)C2=CC=CC=C2C=C1.[O-]C1=C(N=NC2=C([O-])C=C(C3=C2C=CC(=C3)[N+]([O-])=O)S([O-])(=O)=O)C2=CC=CC=C2C=C1
5285-60-9,CCC(C)NC1=CC=C(CC2=CC=C(NC(C)CC)C=C2)C=C1
625-84-3,CC1=CC=C(C)N1
598-22-1,CCC(Br)=O
22504-50-3,SCCC(=O)OCCOC(=O)CCS
83950-14-5,CC([O-])=O.CCN(CC1=CC=CC=C1)C1=CC=C(C=CC2=CC=[N+](CCO)C=C2)C=C1
2162-98-3,ClCCCCCCCCCCCl
1512859-54-9,[Na+].[Na+].[Cu++].CCN(C1=CC(=CC=C1)S(=O)(=O)CCOS([O-])(=O)=O)C1=NC(NC2=C(C3=CC(=C(N=NC4=CC(OC)=C(OC)C=C4N=NC4=CC(=CC=C4[O-])S(O)(=O)=O)C([O-])=C3C=C2)S(O)(=O)=O)S([O-])(=O)=O)=NC(Cl)=N1
1401065-88-0,CC1CC(C=C(C)C1O)C1CC=C(C)C1(C)C
1458-18-0,COC(=O)C1=NC(Cl)=C(Cl)N=C1N
14024-56-7,[Mg++].CC(=O)[CH-]C(C)=O.CC(=O)[CH-]C(C)=O
113-24-6,[Na+].CC(=O)C([O-])=O
4420-74-0,CO[Si](CCCS)(OC)OC
130-15-4,O=C1C=CC(=O)C2=C1C=CC=C2
2061933-85-3,CCN1OCC(NC(=O)C2=C(C)C=C(C=C2)C2=NOC(C2)(C2=CC(Cl)=C(F)C(Cl)=C2)C(F)(F)F)C1=O
40546-94-9,CC1=CC2=C(OC(=O)CC2C2=CC=CC=C2)C=C1
92-88-6,OC1=CC=C(C=C1)C1=CC=C(O)C=C1
899810-84-5,CC(CCCCC=O)C=C(C)C
94-47-3,O=C(OCCC1=CC=CC=C1)C1=CC=CC=C1
101-80-4,NC1=CC=C(OC2=CC=C(N)C=C2)C=C1
87-20-7,CC(C)CCOC(=O)C1=C(O)C=CC=C1
3090-56-0,OCCSC=C
1064082-81-0,CC(=O)OCC(C)(C)C=NCC1(C)CC(CC(C)(C)C1)N=CC(C)(C)COC(C)=O
131-92-0,O=C(NC1=CC=CC2=C1C(=O)C1=C(C3=C(C=C1)C1=C(N3)C3=C(C(NC(=O)C4=CC=CC=C4)=C1)C(=O)C1=C(C=CC=C1)C3=O)C2=O)C1=CC=CC=C1
3634-83-1,O=C=NCC1=CC(CN=C=O)=CC=C1
468-28-0,CC(C)CC(=O)C1=C(O)C(CC=C(C)C)(CC=C(C)C)C(=O)C(CC=C(C)C)=C1O
37742-98-6,OC(=O)C(CCBr)(C1=CC=CC=C1)C1=CC=CC=C1
27511-79-1,OS(O)(=O)=O.NC(=O)C1=C(N)NN=C1.NC(=O)C1=C(N)NN=C1
83763-48-8,OS(O)(=O)=O.COC1=C(N)C=C(NCCO)C=C1
27776-21-2,Cl.Cl.CC(C)(N=NC(C)(C)C1=NCCN1)C1=NCCN1
7209-38-3,NCCCN1CCN(CCCN)CC1
59231-37-7,CC(C)CCCCCCCCCCOC(=O)CC(C)CC(C)(C)C
1702355-94-9,CCCCN(C1CC(C)(C)N(C)C(C)(C)C1)C1=NC(=NC(=N1)N(CCCC)C1CC(C)(C)N(C)C(C)(C)C1)N1CCCC1
686-31-7,CCCCC(CC)C(=O)OOC(C)(C)CC
81-48-1,CC1=CC=C(NC2=C3C(=O)C4=C(C=CC=C4)C(=O)C3=C(O)C=C2)C=C1
103-71-9,O=C=NC1=CC=CC=C1
69-72-7,OC(=O)C1=C(O)C=CC=C1
16941-12-1,[H+].[H+].[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Pt+4]
85443-67-0,[H+].[OH-].[Cr+3].CCCCC(CC)COCCCN.CC1=NN(C(=O)[C-]1\N=N\C1=C([O-])C(=CC(=C1)[N+]([O-])=O)S([O-])(=O)=O)C1=CC=CC=C1
68672-66-2,CC(C)(C)OC(=O)C(C)(C)ON=C(C(O)=O)C1=CSC(NC(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)=N1
31001-77-1,CO[Si](C)(CCCS)OC
84-72-0,CCOC(=O)COC(=O)C1=CC=CC=C1C(=O)OCC
420-04-2,NC#N
123-31-9,OC1=CC=C(O)C=C1
70161-18-1,[Na+].[Na+].CC(C)(C1=CC=C(OS(=O)(=O)C2=CC=CC=C2N=NC2=C(N)C=CC3=C(C=CC=C23)S([O-])(=O)=O)C=C1)C1=CC=C(OS(=O)(=O)C2=CC=CC=C2N=NC2=C(N)C=CC3=C(C=CC=C23)S([O-])(=O)=O)C=C1
1154521-93-3,CCCCCCCCCCCC(=O)OCC(C)(C)C=NC1=CC=C(C=C1)N=CC(C)(C)COC(=O)CCCCCCCCCCC
39075-26-8,CCCOC1=C(OC)C=C(C=O)C=C1OC
67-47-0,OCC1=CC=C(O1)C=O
5888-33-5,CC1(C)[C@H]2CC[C@]1(C)[C@H](C2)OC(=O)C=C
1929-86-8,[K+].CC(OC1=C(C)C=C(Cl)C=C1)C([O-])=O
504-24-5,NC1=CC=NC=C1
3680-69-1,ClC1=NC=NC2=C1C=CN2
53220-22-7,CCCCCCCCCCCCCCOC(=O)OOC(=O)OCCCCCCCCCCCCCC
141-23-1,CCCCCCC(O)CCCCCCCCCCC(=O)OC
106-89-8,ClCC1CO1
120-57-0,O=CC1=CC=C2OCOC2=C1
138624-11-0,O.NCCCC(O)(P(O)(O)=O)P(O)(O)=O
86386-74-5,OC(CCl)(CCl)C1=C(F)C=C(F)C=C1
61477-95-0,[Na+].[Na+].[O-]C(=O)C1=CC=C(C=C1)S(=O)(=O)[N-]Cl
1185-55-3,CO[Si](C)(OC)OC
111-12-6,CCCCCC#CC(=O)OC
132961-05-8,CC1=C(CCN2CCC(CC2)C(=N\O)\C2=C(F)C=C(F)C=C2)C(=O)N2CCCCC2=N1
15690-38-7,NC1C2SCC(CO)=C(N2C1=O)C(O)=O
111-30-8,O=CCCCC=O
581076-60-0,CN1CCN(CC2=CC=C(C=C2)C(=O)NC2=CC(=C(C)C=C2)[N+]([O-])=O)CC1
1245725-35-2,CCC(=O)OC1C(C)CCC1C(C)C
717-74-8,CC(C)C1=CC(=CC(=C1)C(C)C)C(C)C
10595-80-9,CC(=C)C(=O)OCCS(O)(=O)=O
5124-25-4,[O-][N+](=O)C1=CC(=CC=C1NC1=CC=CC=C1)S(=O)(=O)NC1=CC=CC=C1
1945993-03-2,CC(C1CC(C)=CC(C)O1)C1=CC=CC=C1
2436-90-0,CC(CCC=C(C)C)C=C
506-51-4,CCCCCCCCCCCCCCCCCCCCCCCCO
6422-83-9,CC1=CC=C(C=C1N1C(=O)C=CC1=O)N1C(=O)C=CC1=O
98730-04-2,CC1COC2=C(C=CC=C2)N1C(=O)C(Cl)Cl
23727-15-3,CC1=CC[C@@H](CC=O)C1(C)C
2657-00-3,[Na+].[O-]S(=O)(=O)C1=CC=CC2=C1C=CC(=[N+]=[N-])C2=O
84434-11-7,CCOP(=O)(C(=O)C1=C(C)C=C(C)C=C1C)C1=CC=CC=C1
693-33-4,CCCCCCCCCCCCCCCC[N+](C)(C)CC([O-])=O
2440-22-4,CC1=CC(N2N=C3C=CC=CC3=N2)=C(O)C=C1
31778-15-1,CCCCCCCCCCCCCCCCCCOC(=O)CCS
927-07-1,CC(C)(C)OOC(=O)C(C)(C)C
39512-49-7,OC1(CCNCC1)C1=CC=C(Cl)C=C1
1061328-86-6,[Na+].O=C1C[N]23CC[N]45CC(=O)[O-][Fe+3]24([O-]1)([O-]C1=CC=CC=C1C3)[O-]C1=CC=CC=C1C5
40306-75-0,CC(=O)NC1=CC(=CC(N)=C1O)S(O)(=O)=O
108-58-7,CC(=O)OC1=CC(OC(C)=O)=CC=C1
61-54-1,NCCC1=CNC2=CC=CC=C12
2549-51-1,ClCC(=O)OC=C
1078-19-9,COC1=CC2=C(C=C1)C(=O)CCC2
1070-64-0,CCOC(=O)CCCCC(Cl)CCCl
1637294-12-2,CC(C)CC1=CC(C)=C(CCC=O)C=C1
23564-05-8,COC(=O)NC(=S)NC1=C(NC(=S)NC(=O)OC)C=CC=C1
109113-72-6,CC1=NC(CCl)=NC2=CC=CC=C12
123-66-0,CCCCCC(=O)OCC
71136-60-2,[H][C@@]12[C@@H]3C[C@@H]3[C@@]3(CCC(OC)O3)[C@@]1(C)CC[C@@]1([H])[C@H]2C=CC2=CC(=O)CC[C@]12C
94-04-2,CCCCC(CC)C(=O)OC=C
110-52-1,BrCCCCBr
174063-87-7,CC1=C(OC(=O)C2=CC=C(OCCCOC(=O)C=C)C=C2)C=CC(OC(=O)C2=CC=C(OCCCOC(=O)C=C)C=C2)=C1
27458-90-8,CCCCCCCCCC(C)(C)SSC(C)(C)CCCCCCCCC
24720-09-0,C\C=C\C(=O)C1C(C)=CCCC1(C)C
6227-14-1,[Na+].[Na+].COC1=CC(\N=N\C2=CC=C(C=C2)S([O-])(=O)=O)=C(C)C=C1\N=N\C1=C(O)C2=CC=C(NC3=CC=CC=C3)C=C2C=C1S([O-])(=O)=O
72140-65-9,F[B-](F)(F)F.CCCCCCCCCCCC[S+](CC)C(C)CC#N
143-08-8,CCCCCCCCCO
35081-45-9,CC(Br)C(=O)C1=CC=C(OCC2=CC=CC=C2)C=C1
48076-38-6,CCCCCCCCCCCCCCCCCCCCOC(=O)C=C
18611-43-3,ClC(Cl)C=C(Cl)Cl
25797-81-3,[Na+].CC1=C(C)C(=CC(NC2=CC(=C(N)C3=C2C(=O)C2=C(C=CC=C2)C3=O)S([O-])(=O)=O)=C1)S(=O)(=O)NCCO
144-29-6,C1CNCCN1.C1CNCCN1.C1CNCCN1.OC(=O)CC(O)(CC(O)=O)C(O)=O.OC(=O)CC(O)(CC(O)=O)C(O)=O
41999-70-6,CN(CCO)CCCN
141-12-8,CC(C)=CCC\C(C)=C/COC(C)=O
50448-95-8,CCCCC(CC)COC(=O)CCS
93964-99-9,CCCCCCCCN.CCCCOP(O)(=S)OCCCC
74563-64-7,CC(C)CCCC(C)CCCC(C)CCCC(C)(O)C(O)CO
74-31-7,N(C1=CC=CC=C1)C1=CC=C(NC2=CC=CC=C2)C=C1
80-48-8,COS(=O)(=O)C1=CC=C(C)C=C1
40615-39-2,COC1=CC=C(C=C1)C(OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(C)C(=O)NC1=O)(C1=CC=CC=C1)C1=CC=C(OC)C=C1
121-79-9,CCCOC(=O)C1=CC(O)=C(O)C(O)=C1
15305-07-4,[O-]1N(N=[O][Al+3]1123[O-]N(N=[O]1)C1=CC=CC=C1)C1=CC=CC=C1.[O-]2N(N=[O]3)C1=CC=CC=C1
64265-45-8,CCCCCCCC(=O)NCCN(CCO)CCC(O)=O
87199-17-5,OB(O)C1=CC=C(C=O)C=C1
1070-70-8,C=CC(=O)OCCCCOC(=O)C=C
53617-35-9,C1CC(CCN1)N1CCOCC1
4058-30-4,[O-][N+](=O)C1=CC=C(N=NC2=CC=C(C=C2)N(CCC#N)CCC#N)C(Cl)=C1
63286-42-0,O=C1CCCCCCC\C=C\CCCCCCO1
6740-85-8,ClC1=CC=CC=C1C(=O)C1CCCC1
645-62-5,CCCC=C(CC)C=O
393-36-2,NC1=CC(=C(Br)C=C1)C(F)(F)F
138776-88-2,CC(C)(C)C1=CC(=C(OP2OC3=CC=CC=C3C3=C(O2)C=CC=C3)C(=C1)C1=CC(=CC(=C1OP1OC2=CC=CC=C2C2=C(O1)C=CC=C2)C(C)(C)C)C(C)(C)C)C(C)(C)C
103-95-7,CC(CC1=CC=C(C=C1)C(C)C)C=O
85-52-9,OC(=O)C1=C(C=CC=C1)C(=O)C1=CC=CC=C1
3874-54-2,FC1=CC=C(C=C1)C(=O)CCCCl
85959-73-5,[Na+].[Na+].[Na+].[Co+3].CC(=O)[C-](\N=N\C1=CC(=CC(=C1[O-])S([O-])(=O)=O)[N+]([O-])=O)C(=O)NC1=CC=CC=C1.CC(=O)[C-](\N=N\C1=CC(=CC(=C1[O-])S([O-])(=O)=O)[N+]([O-])=O)C(=O)NC1=CC=CC=C1
1229654-66-3,CNC(=O)C1=CC(=CC(C)=C1NC(=O)C1=CC(CN2N=NC(=N2)C(F)(F)F)=NN1C1=NC=CC=C1Cl)C#N
5471-90-9,OC1=CC=C(NS(=O)(=O)C2=CC=CC=C2)C=C1
868-85-9,COP(=O)OC
26441-40-7,[H][C@@]12[C@@H]3C[C@@H]3C(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C=C(CC[C@]12C)OC
143314-17-4,CC([O-])=O.CCN1C=C[N+](C)=C1
7541-49-3,CC(C)CCCC(C)CCCC(C)CCCC(C)=CCO
538313-26-7,N.N.[Cu++].[N-]1N=NN=C1C1=NN=N[N-]1
10411-92-4,CC(=O)O[C@H]1CC[C@H](CC1)C(C)(C)C
1374570-57-6,CCC=CCCCCCCCC(=O)N(C)C
495-61-4,CC(C)=CCCC(=C)[C@H]1CCC(C)=CC1
463-04-7,CCCCCON=O
134620-00-1,N.N.N.N.[Pd++].OC([O-])=O.OC([O-])=O
78-51-3,CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC
881685-58-1,CC(C)C1C2CCC1C1=C2C=CC=C1N=C(O)C1=CN(C)N=C1C(F)F
615-50-9,[O-]S([O-])(=O)=O.CC1=C([NH3+])C=CC([NH3+])=C1
13703-82-7,[Mg++].[Mg++].[Mg++].[O-]B([O-])[O-].[O-]B([O-])[O-]
29529-99-5,CCCCN(CCCC)C1=NC(S)=NC(S)=N1
41741-86-0,[Na+].[Cr+3].CC1=NN(C(=O)[C-]1\N=N\C1=CC=CC=C1C([O-])=O)C1=CC=CC=C1.CC1=NN(C(=O)[C-]1\N=N\C1=C(C=CC=C1)C([O-])=O)C1=CC=CC=C1
86362-36-9,CC(C)CCCC(C)CCCC(C)CCCC1(C)CCC2=C(C)C(OC(=O)C3=CN=CC=C3)=C(C)C(C)=C2O1
116-16-5,ClC(Cl)(Cl)C(=O)C(Cl)(Cl)Cl
26530-20-1,CCCCCCCCN1SC=CC1=O
90-93-7,CCN(CC)C1=CC=C(C=C1)C(=O)C1=CC=C(C=C1)N(CC)CC
139667-09-7,COC1=CC2=CC[C@H]3[C@@H]4[C@H](CC(=O)[C@@]4(C)CC[C@@H]3[C@@]2(C)CC1)OC(C)=O
32388-55-9,[H][C@]12C[C@@]3(CC(C(C)=O)=C1C)[C@H](C)CC[C@@]3([H])C2(C)C
34212-53-8,C[C@@H](CCCC(C)(C)O)CC=O
841-77-0,C1CN(CCN1)C(C1=CC=CC=C1)C1=CC=CC=C1
111-68-2,CCCCCCCN
106-63-8,CC(C)COC(=O)C=C
25519-78-2,Cl.FC1=CC=C(C=C1)C(=O)C1CCNCC1
87-44-5,[H][C@]12CC(C)(C)[C@]1([H])CC\C(C)=C\CCC2=C
108-30-5,O=C1CCC(=O)O1
39605-45-3,CCCCN(CCCC)C1=NC(=NC(Cl)=N1)N(CCCC)CCCC
5435-64-3,CC(CC=O)CC(C)(C)C
187585-64-4,CC1=CC(OC(=O)C2=CC=C(OC(=O)OCCCCOC(=O)C=C)C=C2)=CC=C1OC(=O)C1=CC=C(OC(=O)OCCCCOC(=O)C=C)C=C1
899-79-6,COC1=CC2=C(C=C1)C(CCC2)=CCC1(C)C(=O)CCC1=O
20073-51-2,CCCCCCCCCC1=CC(CN(CCO)CCO)=C(O)C(CN(CCO)CCO)=C1
56634-95-8,CCCCCCC(=O)OC1=C(Br)C=C(C=C1Br)C#N
1330-61-6,"C*.CCCCCCCCCOC(=O)C=C |lp:11:2,13:2,m:1:3.4.5.6.7.8.9.10|"
133-53-9,CC1=CC(O)=C(Cl)C(C)=C1Cl
80474-45-9,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(S)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C
79-74-3,CCC(C)(C)C1=CC(O)=C(C=C1O)C(C)(C)CC
1121-60-4,O=CC1=CC=CC=N1
130201-57-9,[Na+].[Na+].[Na+].[Na+].CCN(C1=CC=CC=C1)C1=NC(Cl)=NC(NC2=CC(=CC3=C2C(O)=C(N=NC2=C(C4=C(C=C2)C(=CC=C4)S([O-])(=O)=O)S([O-])(=O)=O)C(=C3)S([O-])(=O)=O)S([O-])(=O)=O)=N1
62780-89-6,ClCCCN1C(=O)NC2=CC=CC=C12
17318-08-0,FC1=C(Cl)C=C(Br)C=C1Cl
70210-40-1,[Na+].[Na+].NC1=C(N=NC2=CC=C(NC(=O)C(Br)=C)C=C2S([O-])(=O)=O)C2=C(O)C=C(C=C2C=C1)S([O-])(=O)=O
1137-42-4,OC1=CC=C(C=C1)C(=O)C1=CC=CC=C1
2897-60-1,CCO[Si](C)(CCCOCC1CO1)OCC
3069-29-2,CO[Si](C)(CCCNCCN)OC
