CASRN,SMILES
84229-70-9,[Na+].[Na+].[Na+].[Na+].COC1=CC(N=NC2=C(O)C3=C(N)C(N=NC4=CC=C(C=C4)S(=O)(=O)CCOS([O-])(=O)=O)=C(C=C3C=C2S([O-])(=O)=O)S([O-])(=O)=O)=C(OC)C=C1S(=O)(=O)CCOS([O-])(=O)=O
12013-46-6,[Ca++].[O-][Sn]([O-])=O
342573-75-5,CCOS([O-])(=O)=O.CCN1C=C[N+](C)=C1
52722-86-8,CC1(C)CC(O)CC(C)(C)N1CCO
5405-40-3,CC1(C)COC(=O)[C@H]1O
871-70-5,OC(=O)CCCCCCCCCCCCCCCCC(O)=O
6041-94-7,OC1=C(C=C2C=CC=CC2=C1N=NC1=CC(Cl)=CC=C1Cl)C(=O)NC1=CC=CC=C1
542-28-9,O=C1CCCCO1
3010-96-6,CC1(C)C(O)C(C)(C)C1O
123944-63-8,OCCOCCOCCCNC1=C2C(=O)C3=CC=CC=C3C(=O)C2=C(NCCCOCCOCCO)C=C1
7531-52-4,NC(=O)[C@@H]1CCCN1
156157-97-0,[Na+].[Na+].[O-][Cl](=O)(=O)=O.[O-][Cl](=O)(=O)=O.OCCN(CCO)CCO.OCCN(CCO)CCO
13596-17-3,[O--].[O--].[O--].[O--].[V+5].[Er+3]
68134-22-5,CC(=O)C(N=NC1=CC=CC=C1C(F)(F)F)C(=O)NC1=CC2=C(NC(=O)N2)C=C1
1332-07-6,[Zn++].[Zn++].[Zn++].[O-]B([O-])[O-].[O-]B([O-])[O-]
894079-42-6,CN[C@@H](C)C1=CC(O)=CC=C1
100-54-9,N#CC1=CN=CC=C1
25869-00-5,[NH4+].[Fe++].[Fe+3].[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N
108-78-1,NC1=NC(N)=NC(N)=N1
118289-55-7,ClCCC1=C(Cl)C=C2NC(=O)CC2=C1
176972-62-6,COC(O)=NC(CC1=CC=CC=C1)C(O)CCl
298692-41-8,CC(C)OC(=O)NP(N)(N)=O
98-95-3,[O-][N+](=O)C1=CC=CC=C1
100-21-0,OC(=O)C1=CC=C(C=C1)C(O)=O
865-48-5,[Na+].CC(C)(C)[O-]
71701-14-9,[Na+].[Co+3].CNS(=O)(=O)C1=CC=C([O-])C(=C1)\N=N\[C-]1C(C)=NN(C1=O)C1=CC(Cl)=CC=C1.CNS(=O)(=O)C1=CC=C([O-])C(=C1)\N=N\[C-]1C(C)=NN(C1=O)C1=CC(Cl)=CC=C1
121-43-7,COB(OC)OC
1261240-30-5,CC(C)(C)C1=CC2=C(OC(=O)C2C2=CC(=CC=C2OC(=O)C2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)C(C)(C)C)C=C1
29911-27-1,CCCOCC(C)OCC(C)O
3486-35-9,[Zn++].[O-]C([O-])=O
7440-32-6,[Ti]
944730-39-6,[Na+].[Na+].[Na+].[Na+].[O-]S(=O)(=O)CCCS(=O)(=O)C1=CC=C2C3=NC4=[N]5C(=NC6=C7C(C=CC=C7S(=O)(=O)CCCS([O-])(=O)=O)=C7N=C8C9=CC(=CC=C9C9=[N]8[Cu++]5([N-]3C(=N9)C2=C1)[N-]67)S(=O)(=O)CCCS([O-])(=O)=O)C1=CC=CC(=C41)S(=O)(=O)CCCS([O-])(=O)=O
142-47-2,[Na+].N[C@@H](CCC(O)=O)C([O-])=O
16251-77-7,CC(CC=O)C1=CC=CC=C1
371771-07-2,CC1=CC(=CC=C1NC(=O)C1=CC=CC=C1\C(O)=N\C(C)(C)CS(C)=O)C(F)(C(F)(F)F)C(F)(F)F
50-89-5,CC1=CN([C@H]2C[C@H](O)[C@@H](CO)O2)C(=O)NC1=O
18479-51-1,CCC(C)(O)CCC=C(C)C
7773-06-0,[NH4+].NS([O-])(=O)=O
840-65-3,COC(=O)C1=CC2=C(C=C1)C=C(C=C2)C(=O)OC
2605-79-0,CCCCCCCCCC[N+](C)(C)[O-]
13752-51-7,S=C(SN1CCOCC1)N1CCOCC1
27344-06-5,[Na+].[Na+].NC(=O)CCN(CCO)C1=NC(NC2=CC(=C(C=CC3=C(C=C(NC4=NC(NC5=CC=CC=C5)=NC(=N4)N(CCO)CCC(N)=O)C=C3)S([O-])(=O)=O)C=C2)S([O-])(=O)=O)=NC(NC2=CC=CC=C2)=N1
119-80-2,OC(=O)C1=C(SSC2=C(C=CC=C2)C(O)=O)C=CC=C1
84632-59-7,CC(C)(C)C1=CC=C(C=C1)C1=C2C(=O)NC(=C2C(=O)N1)C1=CC=C(C=C1)C(C)(C)C
52793-11-0,COC1=CC=C(Cl)C=C1NC(=O)CC(C)=O
3056-13-1,CC1=CC=C(C=C1)C(=O)OC[C@@H]1O[C@@H](C[C@H]1OC(=O)C1=CC=C(C)C=C1)N1C=C(C)C(=O)NC1=O
1072-68-0,CN1C=C(C)C=N1
110-83-8,C1CCC=CC1
1313-27-5,O=[Mo](=O)=O
106-95-6,BrCC=C
111-14-8,CCCCCCC(O)=O
26848-40-8,OC1=C(C=C2C=CC=CC2=C1)C(=O)NC1=CC=C2NC(=O)NC2=C1
58190-62-8,CCC\C(C)=N\O[Si](O\N=C(/C)CCC)(O\N=C(/C)CCC)C=C
1472633-72-9,OCC(CO)OB(OC(CO)CO)OC(CO)CO
192725-50-1,CC(C)[C@H](N1CCCNC1=O)C(O)=O
110-77-0,CCSCCO
10213-78-2,CCCCCCCCCCCCCCCCCCN(CCO)CCO
121240-56-0,F.[F-].CCCC[P+](CCCC)(CCCC)CCCC
14078-41-2,COC1=CC(=C(O)C(=C1)C(C)(C)C)C1=C(O)C(=CC(OC)=C1)C(C)(C)C
8047-99-2,"C*.CCNS(=O)(=O)C1=CC=CC=C1 |c:9,11,t:7,lp:4:1,6:2,7:2,m:1:11.13|"
11120-22-2,[Pb+4].[O-][Si]([O-])=O.[O-][Si]([O-])=O
105194-34-1,ClC1=CC=C(C=C1)C1=C2C(=O)NC(=C2C(=O)N1)C1=CC=C(C=C1)C1=CC=CC=C1
12014-93-6,[S--].[S--].[S--].[Ce+3].[Ce+3]
613-62-7,C(OC1=CC2=CC=CC=C2C=C1)C1=CC=CC=C1
6471-50-7,CC1=C(NC(=O)C2=C(O)C(N=NC3=C(C=C(Cl)C=C3)[N+]([O-])=O)=C3C=CC=CC3=C2)C=CC=C1
224785-90-4,CCCC1=NC(C)=C2N1NC(=NC2=O)C1=CC(=CC=C1OCC)S(=O)(=O)N1CCN(CC)CC1
33908-66-6,[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[Na+].[Sb+5]
19224-29-4,CC(=O)OCCOC1=CC=C(C=C1)C(C)(C)C1=CC=C(OCCOC(C)=O)C=C1
13709-38-1,F[La](F)F
16949-65-8,[Mg++].F[Si--](F)(F)(F)(F)F
1228284-86-3,CC(=O)CC1=C(Cl)C=C(Cl)C=C1Cl
2687-94-7,CCCCCCCCN1CCCC1=O
49564-57-0,CNS(=O)(=O)C1=C(C)C=C(N)C(OC)=C1
2162-74-5,CC(C)C1=CC=CC(C(C)C)=C1N=C=NC1=C(C=CC=C1C(C)C)C(C)C
69184-17-4,COC(=O)COC1=NC(F)=C(Cl)C(N)=C1Cl
75-26-3,CC(C)Br
108-03-2,CCC[N+]([O-])=O
624-54-4,CCCCCOC(=O)CC
28553-12-0,"C*.C*.CCCCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCCCC |c:15,17,t:13,lp:12:2,14:2,22:2,23:2,m:1:24.25.26.27.28.29.30,3:5.6.7.8.9.10.11|"
886592-17-2,[Na+].[O-]S(=O)(=O)CCCS(=O)(=O)C1=CC=CC(C#N)=C1C#N
61668-40-4,CCCCCCCCC=COCC
52299-25-9,OP(=O)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
68584-22-5,"CCCCCCCCCC*.OS(=O)(=O)C1=CC=CC=C1 |c:16,18,t:14,lp:11:2,13:2,14:2,m:10:18.19.20,LN:5:1.7|"
63187-91-7,CC(C)C1CCC(C)CC11OCC(CO)O1
13708-85-5,[Na+].[Na+].[O-]P([O-])=O
139-89-9,[Na+].[Na+].[Na+].OCCN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O
22174-70-5,CCCCC(CC)COCOCC(CC)CCCC
2495-27-4,CCCCCCCCCCCCCCCCOC(=O)C(C)=C
60-35-5,CC(N)=O
139-13-9,OC(=O)CN(CC(O)=O)CC(O)=O
439685-79-7,CC(O)C[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O
21645-51-2,[OH-].[OH-].[OH-].[Al+3]
6712-98-7,CC(O)CN(CCO)CCO
67-51-6,CC1=CC(C)=NN1
149-44-0,[Na+].OCS([O-])=O
17689-77-9,CC[Si](OC(C)=O)(OC(C)=O)OC(C)=O
7398-69-8,[Cl-].C[N+](C)(CC=C)CC=C
1193-24-4,OC1=CC(O)=NC=N1
87855-59-2,CCN(C(C)=O)[Si](C)(C=C)N(CC)C(C)=O
77-99-6,CCC(CO)(CO)CO
16924-00-8,[K+].[K+].F[Ta--](F)(F)(F)(F)(F)F
1393708-17-2,CCN(CC)C(=O)C1=C[N+](CCCS([O-])(=O)=O)=CC=C1
78-67-1,CC(C)(N=NC(C)(C)C#N)C#N
90076-65-6,[Li+].FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
121627-17-6,COC1=CC(=C(OP2OC3=CC=CC=C3C3=CC=CC=C3O2)C(=C1)C(C)(C)C)C1=C(OP2OC3=CC=CC=C3C3=CC=CC=C3O2)C(=CC(OC)=C1)C(C)(C)C
917-70-4,[La+3].CC([O-])=O.CC([O-])=O.CC([O-])=O
34335-10-9,[Zn++].[O-]P([O-])(=O)C1=CC=CC=C1
84632-50-8,O=C1NC(=C2C(=O)NC(=C12)C1=CC(=CC=C1)C#N)C1=CC=CC(=C1)C#N
2976-74-1,OC(=O)COC1=C(Cl)C(Cl)=CC=C1
350601-49-9,COC(=O)C1=C(Cl)C(NC(C)=O)=CC(Cl)=N1
12069-69-1,O[Cu]OC(=O)O[Cu]O
106705-37-7,[Sr++].CC(C)(C)CCCCCC([O-])=O.CC(C)(C)CCCCCC([O-])=O
7440-36-0,[Sb]
3576-88-3,N=C1NC(=N)N=C(NC2=NC(=N)NC(=N)N2)N1
52603-48-2,CC1=C(SC(N)=C1C#N)C#N
33329-35-0,CN(C)CCCN(CCCN(C)C)CCCN(C)C
126-57-8,CCCCCCCCC(=O)OCC(CC)(COC(=O)CCCCCCCC)COC(=O)CCCCCCCC
15834-05-6,CCCCCCCCC(=O)OCC(C)(C)COC(=O)CCCCCCCC
504-02-9,O=C1CCCC(=O)C1
89331-94-2,CCCCN(CCCC)C1=CC2=C(C=C1)C1(OC(=O)C3=C1C=CC=C3)C1=C(O2)C=C(C)C(NC2=CC=CC=C2)=C1
5064-31-3,[Na+].[Na+].[Na+].[O-]C(=O)CN(CC([O-])=O)CC([O-])=O
12767-90-7,[B+3].[B+3].[B+3].[B+3].[B+3].[B+3].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O-][Zn+].[O-][Zn+]
297730-93-9,CCOC(F)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F
107898-54-4,CC(O)C(C)(C)C=CC1CC=C(C)C1(C)C
7784-30-7,[Al+3].[O-]P([O-])([O-])=O
623-40-5,CCCC(C)=NO
2687-96-9,CCCCCCCCCCCCN1CCCC1=O
12225-18-2,COC1=CC(Cl)=C(OC)C=C1NC(=O)C(N=NC1=CC(OC)=C(C=C1OC)S(=O)(=O)NC1=CC=CC=C1)C(C)=O
3520-72-7,CC1=C(N=NC2=CC=C(C=C2Cl)C2=CC(Cl)=C(C=C2)N=NC2=C(C)NN(C2=O)C2=CC=CC=C2)C(=O)N(N1)C1=CC=CC=C1
5372-81-6,COC(=O)C1=CC=C(C(=O)OC)C(N)=C1
6615-00-5,C[C@]12C[C@@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CCC2=O
7647-15-6,[Na+].[Br-]
1333488-95-1,COC(=O)C(=C\C1=C2OC(F)(F)OC2=CC=C1)\C#N
3234-28-4,CCCCCCCCCCCCC1CO1
109293-98-3,[Na+].CC(=NNC(=O)NC1=CC(F)=CC(F)=C1)C1=NC=CC=C1C([O-])=O
54326-11-3,[H]O[H].CCCCCCCCCCCCCCCCCC(=O)O[AlH]OC(=O)C1=CC=CC=C1
107-29-9,CC=NO
138401-24-8,CCCCC1=NC2(CCCC2)C(=O)N1CC1=CC=C(C=C1)C1=CC=CC=C1C#N
70750-63-9,[Cu++].CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCCCCCCCC.[O-]S(=O)(=O)C1=CC=C2C3=NC4=NC(=NC5=C6C=CC=CC6=C([N-]5)N=C5N=C(N=C([N-]3)C2=C1)C1=CC=CC=C51)C1=CC=CC=C41
13501-76-3,CCO[Si](C)(CCCCl)OCC
6358-37-8,CC(=O)C(N=NC1=CC=C(C=C1Cl)C1=CC(Cl)=C(C=C1)N=NC(C(C)=O)C(=O)NC1=CC=C(C)C=C1)C(=O)NC1=CC=C(C)C=C1
54889-63-3,CCOCC1CCC(COCC)CC1
629-11-8,OCCCCCCO
106-36-5,CCCOC(=O)CC
7474-78-4,NC1=CC=C(C=C1N)S(O)(=O)=O
544-31-0,CCCCCCCCCCCCCCCC(=O)NCCO
115895-09-5,CCCCCCCCCCCCCCCCOC(=O)OC1=C(Cl)C=C(C=C1Cl)C(=O)OCC
29721-79-7,CCCC(O)OC(=O)C(C)=C
6607-34-7,O=C1CCCCC(=O)OCCOCCO1
35000-37-4,[Cl-].CC(C)(C)OC(=O)C[P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1
87787-81-3,CCCCCCCCCCCCCCCCCCN(CCCCCCCCCCCCCCCCCC)C(=O)C1=C(C=CC=C1)C(O)=O
14338-82-0,CCCCOC(=O)CSCSCC(=O)OCCCC
474754-93-3,CCCCCCCCC(CCCCCC)C(=O)NC1=CC(C)=CC=C1O
1327197-44-3,[Na+].[Na+].[Na+].[Na+].[Na+].OC1=C(N=NC2=CC=C(C=C2S([O-])(=O)=O)N=NC2=CC=C(C=C2)S([O-])(=O)=O)C(=CC2=C1C=CC(NC1=NC(=NC(Cl)=N1)N(CCS(=O)(=O)CCOS([O-])(=O)=O)C1=CC=CC=C1)=C2S([O-])(=O)=O)S([O-])(=O)=O
38083-17-9,CC(C)(C)C(=O)C(OC1=CC=C(Cl)C=C1)N1C=CN=C1
94233-07-5,[NH4+].[NH4+].[Mn--].OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CC(O)=O
45021-77-0,[Cl-].C[N+](C)(C)CCCNC(=O)C=C
18794-84-8,CC(C)=CCC\C(C)=C\CCC(=C)C=C
141645-16-1,CCCCC1=C(C(=O)C2=CC=C(O)C=C2)C2=C(O1)C=CC(=C2)[N+]([O-])=O
875-74-1,N[C@@H](C(O)=O)C1=CC=CC=C1
73-22-3,N[C@@H](CC1=CNC2=CC=CC=C12)C(O)=O
68092-46-6,[Zn++].CC1=CC=CC(=C1)C([O-])=O.CC1=CC=CC(=C1)C([O-])=O
21324-40-3,[Li+].F[P-](F)(F)(F)(F)F
110-65-6,OCC#CCO
35123-06-9,CC(O)C(=O)N(C)C
79-39-0,CC(=C)C(N)=O
379268-96-9,CCCCCCCCC(CCCCCC)C(=O)OCC(=O)NC1=CC=C(C=C1)C1=NN2N=C(C(Cl)=C2N1)C(C)(C)C
1271488-66-4,CCCCC[C@H]1[C@@H](CCC1=O)C(=O)OC
144702-27-2,CCCC1=NC2=C(C=C(C=C2C)C2=NC3=CC=CC=C3N2C)N1CC1=CC=C(C=C1)C1=CC=CC=C1C#N
63562-34-5,OCCOC(=O)CC(CP1(=O)OC2=C(C=CC=C2)C2=C1C=CC=C2)C(=O)OCCO
78-40-0,CCOP(=O)(OCC)OCC
79-50-5,CC1(C)COC(=O)C1O
1312296-85-7,N#C[N-]C#N.CCC[N+](CCC)(CCC)CC=C
5165-97-9,[Na+].CC(C)(CS([O-])(=O)=O)NC(=O)C=C
7758-98-7,[Cu++].[O-]S([O-])(=O)=O
59673-82-4,COC(=O)C1=C(N)C=C(C=C1)C(=O)NC1=CC(Cl)=CC=C1Cl
5895-46-5,[Nd+3].[Nd+3].[O-]C([O-])=O.[O-]C([O-])=O.[O-]C([O-])=O
727678-39-9,CCCCOCCCN1C(=NC2=CC=CC=C2S1(=O)=O)C(N1C(=O)OC(C)(C)C1=O)C(=O)NC1=CC(=CC=C1SCC(CC)CCCC)C(C)(C)C
25155-23-1,"C*.C*.C*.C*.C*.C*.O=P(OC1=CC=CC=C1)(OC1=CC=CC=C1)OC1=CC=CC=C1 |c:11,13,19,21,27,29,t:9,17,25,lp:12:2,14:2,21:2,28:2,m:1:33.34,3:30.31.32.33,5:16.17,7:17.18.19.20,9:23.24,11:24.25.26.27|"
162691-59-0,CCOC(C)OC(C)(C=C)C#CC1(O)C(C)=C2OC(C)OC2CC1(C)C
544-17-2,[Ca++].[O-]C=O.[O-]C=O
131-57-7,COC1=CC=C(C(=O)C2=CC=CC=C2)C(O)=C1
57-88-5,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCCC(C)C
35869-64-8,OC1=C(C=C2C=CC=CC2=C1N=NC1=C(C=C(Cl)C=C1)[N+]([O-])=O)C(=O)NC1=CC(Cl)=C(NC(=O)C2=C(O)C(N=NC3=C(C=C(Cl)C=C3)[N+]([O-])=O)=C3C=CC=CC3=C2)C=C1
1487263-87-5,CCCCCCCCC1OC1CCCCCCCC(=O)OCC(COC(C)=O)OC(C)=O
111-69-3,N#CCCCCC#N
18916-17-1,[H][C@@]1(C)O[C@@]([H])(O[C@]2([H])[C@@]([H])(OC3=CC(O)=C(C(=O)CCC4=CC=C(O)C=C4)C(O)=C3)O[C@@]([H])(CO)[C@]([H])(O)[C@@]2([H])O)[C@]([H])(O)[C@]([H])(O)[C@@]1([H])O
2144-53-8,CC(=C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
38051-10-4,ClCCOP(=O)(OCCCl)OCC(CCl)(CCl)COP(=O)(OCCCl)OCCCl
1309-64-4,O=[Sb]O[Sb]=O
13223-03-5,CCOS([O-])(=O)=O.CC[N+](C)(C)CCOC(=O)C(C)=C
330-54-1,CN(C)C(=O)NC1=CC(Cl)=C(Cl)C=C1
1333490-26-8,CC(C)O.COC1=CC(NC(=O)C(=C/NC2=CC(OCCCN3CCN(C)CC3)=C(OC)C=C2)\C#N)=C(Cl)C=C1Cl.COC1=CC(NC(=O)C(=C/NC2=CC(OCCCN3CCN(C)CC3)=C(OC)C=C2)\C#N)=C(Cl)C=C1Cl
13709-42-7,F[Nd](F)F
23552-74-1,CC1=CC(C)=C(C(C)=C1NC1=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C(NC2=C(C)C=C(C)C(=C2C)S(=O)(=O)NC2CCCCC2)C=C1)S(=O)(=O)NC1CCCCC1
52846-56-7,CC(=O)C(N=NC1=CC=C(C=C1)[N+]([O-])=O)C(=O)NC1=CC2=C(NC(=O)N2)C=C1
1522-92-5,OCC(CBr)(CBr)CBr
2044-64-6,CN(C)C(=O)CC(C)=O
73912-21-7,CC1=CC2=C(OP(O)OC3=C(C2)C=C(C)C=C3C2CCCCC2)C(=C1)C1CCCCC1
65-45-2,NC(=O)C1=CC=CC=C1O
52556-42-0,[Na+].OC(COCC=C)CS([O-])(=O)=O
101238-01-1,CCCCCCCCCCCC(=O)OC1CC(C)(C)NC(C)(C)C1
13732-62-2,C1COCC[NH2+]1.CC1=CC=C(C=C1)S([O-])(=O)=O
1384257-92-4,CCCCOC(=O)C1CCC(O)CC1
7440-41-7,[Be]
873-94-9,CC1CC(=O)CC(C)(C)C1
108-10-1,CC(C)CC(C)=O
35092-89-8,COC(=O)C1=C(C=C(C=C1)C(O)=O)N(=O)=O
18868-43-4,O=[Mo]=O
7723-14-0,[P]
139189-30-3,CC1=CC=CC(C)=C1OP(=O)(OC1=CC(OP(=O)(OC2=C(C)C=CC=C2C)OC2=C(C)C=CC=C2C)=CC=C1)OC1=C(C)C=CC=C1C
87135-01-1,CO[Si](CCCCCC[Si](OC)(OC)OC)(OC)OC
19444-21-4,CC(C)(O)C(=O)OCC=C
814-80-2,[Ca++].CC(O)C([O-])=O.CC(O)C([O-])=O
178671-69-7,O=C(CC#N)OCC(COC(=O)CC#N)(COC(=O)CC#N)COC(=O)CC#N
68425-65-0,CC(C)O[Al]=O
1879-09-0,CC1=CC(C)=C(O)C(=C1)C(C)(C)C
85776-14-3,CN(C)S(=O)(=O)C1=C(Cl)C=C(N=NC2=C(O)C(=CC3=C2C=CC=C3)C(=O)NC2=CC=C(Cl)C=C2)C(Cl)=C1
71839-81-1,[Na+].[Cr-].CNS(=O)(=O)C1=CC=C([O-])C(=C1)\N=N\[C-]1C(C)=NN(C1=O)C1=CC=CC(Cl)=C1.CNS(=O)(=O)C1=CC=C([O-])C(=C1)\N=N\[C-]1C(C)=NN(C1=O)C1=CC=CC(Cl)=C1
1123-25-7,CC1(CCCCC1)C(O)=O
599-04-2,CC1(C)COC(=O)[C@@H]1O
94134-83-5,CCCCCCCCCCCC(=O)OCCCCCCCCCCC(C)C
78-86-4,CCC(C)Cl
62880-93-7,[Na+].CC(C)(CS([O-])(=O)=O)NC(=O)CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
20749-68-2,ClC1=C(Cl)C(Cl)=C(Cl)C2=C1C(=O)N1C2=NC2=C3C(C=CC=C13)=CC=C2
7789-41-5,[Ca++].[Br-].[Br-]
92-15-9,COC1=C(NC(=O)CC(C)=O)C=CC=C1
85681-55-6,"[Na+].CCOC(=O)CS([O-])(=O)=O |lp:3:2,5:2,8:3,9:2,10:2,Sg:n:2:11-13:ht|"
187674-70-0,[Na+].[Na+].[Na+].[Na+].COC1=C(NC2=NC(SCCCS([O-])(=O)=O)=NC(SCCCS([O-])(=O)=O)=N2)C=C(C)C(=C1)N=NC1=CC(=C2C=CC=C(C2=C1)S([O-])(=O)=O)S([O-])(=O)=O
84029-45-8,[Na+].CC1=C(C=C(C=C1)C(=O)NC1=CC=C(C=C1)S([O-])(=O)=O)[N+]([O-])=O
182061-89-8,[Na+].[Na+].[Na+].NC1=C(N=NC2=CC=C(NC3=NC(=NC(NCCS([O-])(=O)=O)=N3)N(CCO)CCO)C=C2S([O-])(=O)=O)C2=C(O)C=C(C=C2C=C1)S([O-])(=O)=O
1317-38-0,[O--].[Cu++]
14246-53-8,CCCCCCCC(=O)NCC(O)=O
96-98-0,CC1=C(C=C(C=C1)C(O)=O)[N+]([O-])=O
7756-94-7,CC(C)=CC(C)(C)CC(C)(C)C
72252-58-5,[Na+].[Na+].[Na+].[Na+].[Cr++].[Cr++].[NH-]C1=C(\N=N/C2=CC(=CC(C([O-])=O)=C2[O-])S([O-])(=O)=O)C2=C(C=C1)C([O-])=C(\N=N\C1=C([O-])C(=CC(=C1)[N+]([O-])=O)S([O-])(=O)=O)C(=C2)S([O-])(=O)=O
29736-75-2,C1CO[Sb]2OCCO[Sb](O1)OCCO2
80-05-7,CC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1
21282-97-3,CC(=O)CC(=O)OCCOC(=O)C(C)=C
103-60-6,CC(C)C(=O)OCCOC1=CC=CC=C1
7757-82-6,[Na+].[Na+].[O-]S([O-])(=O)=O
14384-34-0,OC1CCC2=C(C1)C1=CC=CC=C1N2
766-09-6,CCN1CCCCC1
571188-59-5,CC(C)(C)OC(=O)N1CCN(CC1)C1=CN=C(N)C=C1
137862-53-4,CCCCC(=O)N(CC1=CC=C(C=C1)C1=CC=CC=C1C1=NN=NN1)[C@@H](C(C)C)C(O)=O
5423-22-3,NC(N)=[NH2+].OP(O)([O-])=O
21862-63-5,CC(C)(C)[C@H]1CC[C@H](O)CC1
10101-58-3,[Co++].[O-][W]([O-])(=O)=O
16090-02-1,[Na+].[Na+].[O-]S(=O)(=O)C1=CC(NC2=NC(NC3=CC=CC=C3)=NC(=N2)N2CCOCC2)=CC=C1C=CC1=CC=C(NC2=NC(NC3=CC=CC=C3)=NC(=N2)N2CCOCC2)C=C1S([O-])(=O)=O
90-64-2,OC(C(O)=O)C1=CC=CC=C1
14017-41-5,[Co++].NS([O-])(=O)=O.NS([O-])(=O)=O
1917-44-8,O=C1N=C(NC(=N1)C1=CC=CC=C1)C1=CC=CC=C1
61260-55-7,CC1(C)CC(CC(C)(C)N1)NCCCCCCNC1CC(C)(C)NC(C)(C)C1
138-59-0,O[C@@H]1CC(=C[C@@H](O)[C@H]1O)C(O)=O
38109-77-2,CCOC(=O)C(=CN)C#N
144-15-0,CCCCC(CC)COC(=O)CC(CC(=O)OCC(CC)CCCC)(OC(C)=O)C(=O)OCC(CC)CCCC
63500-71-0,CC(C)CC1CC(C)(O)CCO1
15848-49-4,CCOC(=O)CC1CCC=C1
18996-35-5,[Na+].OC(=O)CC(O)(CC([O-])=O)C(O)=O
68092-47-7,[Ba++].CC1=CC=CC(=C1)C([O-])=O.CC1=CC=CC(=C1)C([O-])=O
19234-20-9,CC(C)OCCOC(C)=O
3467-59-2,COC1=CC(NC(C)=O)=C(OC)C=C1
1174627-68-9,COC(=O)C(C)CCC(=O)N(C)C
246871-16-9,[O-][N+](=O)C1=CC(Br)=C(N=NC2=CC=C(C=C2)N(CCC#N)CCC#N)C(=C1)C(F)(F)F
361366-16-7,CCOC(=O)C1(CCCCC1)OC(=O)CC1=C(Cl)C=C(Cl)C=C1
1345-07-9,[S--].[S--].[S--].[Bi+3].[Bi+3]
2206-94-2,CC(=O)OC(=C)C1=CC=CC=C1
106006-84-2,CCC(=O)N[C@H]1CCC2=C(C1)SC(N)=N2
3396-11-0,[Cs+].CC([O-])=O
329039-38-5,CC(C)O[Si](C)(OC(C)=O)OC(C)=O
482-89-3,O=C1C(NC2=C1C=CC=C2)=C1NC2=C(C=CC=C2)C1=O
2100-42-7,COC1=CC=C(OC)C(Cl)=C1
551-16-6,CC1(C)S[C@@H]2[C@H](N)C(=O)N2[C@H]1C(O)=O
16529-65-0,[Zn++].CCCCCCCCCCCCCCCCCCCCC([O-])=O.CCCCCCCCCCCCCCCCCCCCCCC([O-])=O
142-71-2,[Cu++].CC([O-])=O.CC([O-])=O
5766-67-6,N#CCN(CCN(CC#N)CC#N)CC#N
68-04-2,[Na+].[Na+].[Na+].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O
7758-88-5,[F-].[F-].[F-].[Ce+3]
110-82-7,C1CCCCC1
111-25-1,CCCCCCBr
82493-14-9,CCOC1=CC=CC=C1NC(=O)C(=O)NC1=CC=C(CCCCCCCCCC(C)C)C=C1
85-98-3,CCN(C(=O)N(CC)C1=CC=CC=C1)C1=CC=CC=C1
39072-70-3,O=C(NCCCCCCNC(=O)NCC1=CC=CC=C1)NCC1=CC=CC=C1
5039-78-1,[Cl-].CC(=C)C(=O)OCC[N+](C)(C)C
5102-83-0,CC(=O)C(=NNC1=C(Cl)C=C(C=C1)C1=CC(Cl)=C(NN=C(C(C)=O)C(=O)NC2=C(C)C=C(C)C=C2)C=C1)C(=O)NC1=C(C)C=C(C)C=C1
18835-33-1,CCCCCCCCCCCCCCCCCCCCCCCCC=C
18282-10-5,[O--].[O--].[Sn+4]
13718-26-8,[Na+].[O-][V](=O)=O
2210-24-4,C=CC(=O)NC1=CC=CC=C1
526-95-4,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)=O
