Molecule name,Salt_Solvent_ID
Molecule_397,0
Molecule_398,0
Molecule_399,0
Molecule_400,0
Molecule_401,0
Molecule_402,0
Molecule_403,0
Molecule_404,0
Molecule_405,0
Molecule_406,0
Molecule_407,0
Molecule_408,0
Molecule_409,0
Molecule_410,0
Molecule_412,0
Molecule_413,0
Molecule_414,0
Molecule_415,110
Molecule_417,0
Molecule_418,0
Molecule_419,2457
Molecule_420,0
Molecule_421,110
Molecule_422,0
Molecule_423,0
Molecule_425,170
Molecule_426,165
Molecule_427,0
Molecule_428,0
Molecule_429,0
Molecule_430,0
Molecule_431,0
Molecule_432,0
Molecule_434,0
Molecule_435,300
Molecule_437,110
Molecule_438,0
Molecule_439,0
Molecule_440,0
Molecule_441,0
Molecule_442,0
Molecule_443,0
Molecule_444,170
Molecule_445,0
Molecule_446,0
Molecule_447,0
Molecule_449,0
Molecule_450,0
Molecule_451,0
Molecule_452,0
Molecule_454,0
Molecule_455,0
Molecule_456,0
Molecule_458,0
Molecule_459,0
Molecule_461,0
Molecule_462,0
Molecule_463,0
Molecule_464,0
Molecule_465,0
Molecule_466,0
Molecule_467,3212
Molecule_468,0
Molecule_470,0
Molecule_471,0
Molecule_472,0
Molecule_473,0
Molecule_474,120
Molecule_475,170
Molecule_476,0
Molecule_477,0
Molecule_479,0
Molecule_480,0
Molecule_481,120
Molecule_482,0
Molecule_483,0
Molecule_484,0
Molecule_485,0
Molecule_486,0
Molecule_490,0
Molecule_491,0
Molecule_493,0
Molecule_494,0
Molecule_495,0
Molecule_496,460
Molecule_497,0
Molecule_498,0
Molecule_499,0
Molecule_500,0
Molecule_501,0
Molecule_502,0
Molecule_503,0
Molecule_504,0
Molecule_505,110
Molecule_508,0
Molecule_509,0
Molecule_510,0
Molecule_511,0
Molecule_512,0
Molecule_513,110
Molecule_514,0
Molecule_515,0
Molecule_516,0
Molecule_517,0
Molecule_518,0
Molecule_519,0
Molecule_520,0
Molecule_521,0
Molecule_522,0
Molecule_523,0
Molecule_524,0
Molecule_525,0
Molecule_526,0
Molecule_527,160
Molecule_528,170
Molecule_529,0
Molecule_530,0
Molecule_531,0
Molecule_532,0
Molecule_533,0
Molecule_534,0
Molecule_535,0
Molecule_536,0
Molecule_537,0
Molecule_538,0
Molecule_539,0
Molecule_540,0
Molecule_541,0
Molecule_543,0
Molecule_544,0
Molecule_545,110
Molecule_546,0
Molecule_547,600
Molecule_548,0
Molecule_549,0
Molecule_550,0
Molecule_551,0
Molecule_552,0
Molecule_553,0
Molecule_554,0
Molecule_555,0
Molecule_558,2457
Molecule_559,0
Molecule_560,0
Molecule_561,0
Molecule_562,0
Molecule_563,1770
Molecule_565,0
Molecule_566,0
Molecule_568,0
Molecule_572,0
Molecule_573,0
Molecule_574,0
Molecule_575,0
Molecule_576,0
Molecule_577,2032
Molecule_578,0
Molecule_579,0
Molecule_580,0
Molecule_581,0
Molecule_582,0
Molecule_583,0
Molecule_584,0
Molecule_585,110
Molecule_586,110
Molecule_587,0
Molecule_588,0
Molecule_589,0
Molecule_591,0
Molecule_592,0
Molecule_594,0
Molecule_595,0
Molecule_596,250
Molecule_597,0
Molecule_598,0
Molecule_600,830
Molecule_601,0
Molecule_602,0
Molecule_603,0
Molecule_604,0
Molecule_605,110
Molecule_606,0
Molecule_607,170
Molecule_608,0
Molecule_609,0
Molecule_611,0
Molecule_612,0
Molecule_613,0
Molecule_615,110
Molecule_617,0
Molecule_618,0
Molecule_619,0
Molecule_620,0
Molecule_621,0
Molecule_622,0
Molecule_623,170
Molecule_624,0
Molecule_625,0
Molecule_626,0
Molecule_627,0
Molecule_629,0
Molecule_631,225
Molecule_632,0
Molecule_633,0
Molecule_634,170
Molecule_637,0
Molecule_638,0
Molecule_639,0
Molecule_640,0
Molecule_641,0
Molecule_642,0
Molecule_643,0
Molecule_645,0
Molecule_646,0
Molecule_647,0
Molecule_648,0
Molecule_649,0
Molecule_652,0
Molecule_653,1913
Molecule_654,0
Molecule_655,0
Molecule_656,1770
Molecule_657,110
Molecule_658,0
Molecule_659,0
Molecule_660,0
Molecule_661,0
Molecule_662,0
Molecule_663,0
Molecule_664,0
Molecule_665,3533
Molecule_666,290
Molecule_667,0
Molecule_668,0
Molecule_669,450
Molecule_670,0
Molecule_671,0
Molecule_672,200
Molecule_673,0
Molecule_674,0
Molecule_675,135
Molecule_676,0
Molecule_678,0
Molecule_679,30
Molecule_680,0
Molecule_682,0
Molecule_683,0
Molecule_684,0
Molecule_685,0
Molecule_686,0
Molecule_687,220
Molecule_689,0
Molecule_690,0
Molecule_691,0
Molecule_692,0
Molecule_693,0
Molecule_694,0
Molecule_695,0
Molecule_697,0
Molecule_698,0
Molecule_699,0
Molecule_700,0
Molecule_702,0
Molecule_703,0
