Molecule name,RowID,Original_SMILES,Error
Molecule_469,469,[Na+].[Na+].[O-]P([O-])=O, Inorganic
Molecule_488,488,[Zr+4].[O-]P([O-])(O)=O.[O-]P([O-])(O)=O, Inorganic
Molecule_489,489,[SbH3], Inorganic
Molecule_542,542,[Al+3].[O-][PH2]=O.[O-][PH2]=O.[O-][PH2]=O, Inorganic
Molecule_556,556,O=[Sb]O[Sb]=O, Inorganic
Molecule_564,564,F[Nd](F)F, Inorganic
Molecule_569,569,[Be], Inorganic
Molecule_570,570,O=[Mo]=O, Inorganic
Molecule_571,571,P, Inorganic
Molecule_590,590,[O-2].[Cu+2], Inorganic
Molecule_610,610,[S-2].[S-2].[S-2].[Bi+3].[Bi+3], Inorganic
Molecule_616,616,[F-].[F-].[F-].[Ce+3], Inorganic
Molecule_630,630,[Cl-].[Fe+3].[O-]S([O-])(=O)=O, Inorganic
Molecule_635,635,[Ni+2].[O-]S([O-])(=O)=O, Inorganic
Molecule_644,644,[O-2].[O-2].[O-2].[O-2].[Ni+2].[Mo+6], Inorganic
Molecule_650,650,O=[Sb](=O)O[Sb](=O)=O, Inorganic
Molecule_681,681,[Fe+3].[Fe+3].[Fe+3].[Fe+3].[O-]P([O-])(=O)OP([O-])([O-])=O.[O-]P([O-])(=O)OP([O-])([O-])=O.[O-]P([O-])(=O)OP([O-])([O-])=O, Inorganic
Molecule_688,688,[Fe+3].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O, Inorganic
Molecule_718,718,[Sn+2].F[B-](F)(F)F.F[B-](F)(F)F, Inorganic
Molecule_742,742,N12[Si]34N5[Si]61N3[Si]52N64, Inorganic
Molecule_743,743,[Fe+2].[O-]S([O-])(=O)=O, Inorganic
Molecule_761,761,O=[V]=O, Inorganic
Molecule_771,771,[Cr], Inorganic
Molecule_791,791,[Al+3].[Al+3].[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O.O=[Ca].O=[Ca].O=[Ca].O=[Ca].O=[Ca].O=[Ca], Inorganic
Molecule_798,798,[Cd]=[Te], Inorganic
Molecule_810,810,[O-2].[O-2].[O-2].[O-2].[Ca+2].[Mo+6], Inorganic
Molecule_815,815,I[Cs], Inorganic
Molecule_833,833,[Li+].[Na+].[Mg+2].[O-][Si]([O-])([O-])[O-], Inorganic
Molecule_834,834,[Pb+2].[O-][Ti]([O-])=O, Inorganic
Molecule_837,837,[Fe+3].[Fe+3].[O-][Mo]([O-])(=O)=O.[O-][Mo]([O-])(=O)=O.[O-][Mo]([O-])(=O)=O, Inorganic
Molecule_846,846,[Ca+2].[Ca+2].[O-]P([O-])(=O)OP([O-])([O-])=O, Inorganic
Molecule_860,860,[NH4+].[Br-], Inorganic
Molecule_867,867,O.O.[K+].[K+].[K+].[O-]P([O-])(O)=O.[O-]P(O)(O)=O, Inorganic
Molecule_877,877,[Ba+2].[O-][Ti]([O-])=O, Inorganic
