Molecule name,Salt_Solvent_ID
Molecule_820,0
Molecule_821,0
Molecule_822,0
Molecule_823,0
Molecule_824,350
Molecule_825,0
Molecule_827,0
Molecule_828,110
Molecule_829,0
Molecule_830,170
Molecule_831,220
Molecule_832,0
Molecule_833,0
Molecule_834,0
Molecule_835,0
Molecule_836,0
Molecule_837,0
Molecule_838,110
Molecule_839,0
Molecule_840,0
Molecule_841,0
Molecule_842,0
Molecule_843,0
Molecule_844,0
Molecule_845,190
Molecule_846,0
Molecule_847,0
Molecule_848,110
Molecule_850,530
Molecule_851,0
Molecule_852,2079
Molecule_853,190
Molecule_854,170
Molecule_855,0
Molecule_856,0
Molecule_857,0
Molecule_858,0
Molecule_859,0
Molecule_860,0
Molecule_861,110
Molecule_863,0
Molecule_864,0
Molecule_865,0
Molecule_866,0
Molecule_867,0
Molecule_868,0
Molecule_869,0
Molecule_870,0
Molecule_871,0
Molecule_873,0
Molecule_875,0
Molecule_876,170
Molecule_877,0
Molecule_878,110
Molecule_879,0
Molecule_880,0
Molecule_881,0
Molecule_883,2042
Molecule_884,0
Molecule_885,0
Molecule_886,0
Molecule_887,0
Molecule_888,0
Molecule_889,0
Molecule_890,0
Molecule_891,0
Molecule_892,0
Molecule_893,300
Molecule_894,0
Molecule_895,0
Molecule_896,0
Molecule_897,0
Molecule_898,0
Molecule_899,0
Molecule_900,0
Molecule_901,0
Molecule_902,300
Molecule_903,0
Molecule_906,0
Molecule_907,0
Molecule_908,0
Molecule_909,0
Molecule_910,170
Molecule_911,0
Molecule_912,0
Molecule_913,0
Molecule_914,0
Molecule_915,0
Molecule_916,0
Molecule_917,0
Molecule_918,0
Molecule_919,3118
Molecule_920,30
Molecule_921,170
Molecule_922,0
Molecule_925,300
Molecule_926,0
Molecule_927,190
Molecule_928,0
Molecule_929,0
Molecule_930,0
Molecule_931,2242
Molecule_932,0
Molecule_933,0
Molecule_934,0
Molecule_935,0
Molecule_936,0
Molecule_937,0
Molecule_938,0
Molecule_939,0
Molecule_940,190
Molecule_941,170
Molecule_942,0
Molecule_943,200
Molecule_944,0
Molecule_945,110
Molecule_948,0
Molecule_949,2032
Molecule_950,0
Molecule_951,265
Molecule_952,0
Molecule_953,0
Molecule_954,0
Molecule_955,0
Molecule_956,0
Molecule_958,0
Molecule_959,0
Molecule_960,110
Molecule_961,2042
Molecule_962,190
Molecule_965,0
Molecule_966,0
Molecule_967,0
Molecule_968,0
Molecule_969,2042
Molecule_970,0
Molecule_971,0
Molecule_972,0
Molecule_973,0
Molecule_974,0
Molecule_975,0
Molecule_976,0
Molecule_977,0
Molecule_978,0
Molecule_979,0
Molecule_980,0
Molecule_981,0
Molecule_982,0
Molecule_983,110
Molecule_984,0
Molecule_989,0
Molecule_990,30
Molecule_992,0
Molecule_993,350
Molecule_994,0
Molecule_995,0
Molecule_996,0
Molecule_997,0
Molecule_999,0
Molecule_1000,240
Molecule_1001,0
Molecule_1002,0
Molecule_1003,0
Molecule_1004,110
Molecule_1005,0
Molecule_1006,0
Molecule_1008,0
Molecule_1009,0
Molecule_1010,0
Molecule_1011,0
Molecule_1012,0
Molecule_1013,170
Molecule_1014,1783
Molecule_1015,0
Molecule_1016,190
Molecule_1017,0
Molecule_1018,1084
Molecule_1019,0
Molecule_1020,0
Molecule_1021,0
Molecule_1022,0
Molecule_1024,0
Molecule_1025,0
Molecule_1026,0
Molecule_1027,0
Molecule_1029,0
Molecule_1030,0
Molecule_1031,1774
Molecule_1032,0
Molecule_1033,0
Molecule_1034,0
Molecule_1035,0
Molecule_1036,0
Molecule_1037,0
Molecule_1038,0
Molecule_1039,0
Molecule_1040,110
Molecule_1041,0
Molecule_1044,0
Molecule_1045,0
Molecule_1046,0
Molecule_1047,0
Molecule_1048,0
Molecule_1049,0
Molecule_1051,1768
Molecule_1052,300
Molecule_1053,1768
Molecule_1054,0
Molecule_1056,0
Molecule_1057,0
Molecule_1058,1982
Molecule_1059,0
Molecule_1060,0
Molecule_1061,0
Molecule_1062,110
Molecule_1063,0
Molecule_1064,0
Molecule_1065,0
Molecule_1066,1061
Molecule_1067,0
Molecule_1068,0
Molecule_1069,0
Molecule_1070,460
Molecule_1071,2042
Molecule_1072,0
Molecule_1073,0
Molecule_1074,0
Molecule_1075,0
Molecule_1076,0
Molecule_1077,0
Molecule_1078,0
Molecule_1079,0
Molecule_1080,0
Molecule_1081,0
Molecule_1083,0
Molecule_1084,110
Molecule_1085,0
Molecule_1086,0
Molecule_1087,0
Molecule_1088,0
Molecule_1090,0
Molecule_1091,0
Molecule_1092,0
Molecule_1093,0
Molecule_1094,0
Molecule_1095,0
Molecule_1097,0
Molecule_1098,0
Molecule_1099,0
Molecule_1101,0
Molecule_1102,0
Molecule_1103,0
Molecule_1104,0
Molecule_1105,300
Molecule_1106,0
Molecule_1108,0
Molecule_1109,0
Molecule_1110,0
Molecule_1111,0
Molecule_1112,0
Molecule_1114,0
Molecule_1115,130
Molecule_1116,0
Molecule_1117,0
Molecule_1118,0
Molecule_1119,0
Molecule_1120,0
Molecule_1121,0
Molecule_1122,0
Molecule_1123,0
Molecule_1124,0
Molecule_1125,0
Molecule_1126,0
Molecule_1127,0
Molecule_1128,0
Molecule_1130,0
Molecule_1131,0
Molecule_1133,0
Molecule_1134,0
Molecule_1135,0
Molecule_1136,0
Molecule_1137,0
Molecule_1138,0
Molecule_1139,2042
Molecule_1140,0
Molecule_1142,0
Molecule_1144,0
Molecule_1145,0
Molecule_1146,260
Molecule_1147,0
Molecule_1148,2518
Molecule_1149,0
Molecule_1150,0
Molecule_1151,0
Molecule_1152,0
Molecule_1153,0
Molecule_1154,0
Molecule_1157,0
Molecule_1158,3212
Molecule_1159,0
Molecule_1160,0
Molecule_1161,0
Molecule_1162,0
Molecule_1163,0
Molecule_1164,550
Molecule_1165,0
Molecule_1166,110
Molecule_1168,0
Molecule_1169,0
Molecule_1171,2610
Molecule_1172,0
Molecule_1174,0
Molecule_1175,0
Molecule_1176,0
Molecule_1177,110
Molecule_1178,0
Molecule_1179,0
Molecule_1180,0
Molecule_1181,0
Molecule_1182,0
Molecule_1183,0
Molecule_1184,0
Molecule_1185,110
Molecule_1186,0
Molecule_1187,0
Molecule_1188,0
Molecule_1189,350
Molecule_1191,0
Molecule_1192,30
Molecule_1193,0
Molecule_1194,0
Molecule_1195,0
Molecule_1196,0
Molecule_1198,0
Molecule_1201,0
Molecule_1204,0
Molecule_1205,0
Molecule_1206,0
Molecule_1207,110
Molecule_1208,0
Molecule_1209,0
Molecule_1210,0
Molecule_1211,0
Molecule_1212,30
Molecule_1213,150
Molecule_1214,0
Molecule_1215,0
Molecule_1216,0
Molecule_1217,0
Molecule_1218,570
Molecule_1220,0
Molecule_1221,0
Molecule_1222,110
Molecule_1223,530
Molecule_1224,170
Molecule_1225,0
Molecule_1226,0
Molecule_1227,70
Molecule_1228,1768
